Id,Query,Time,OriginalIntent,FinalIntent,OriginalScore,Nouns,Verbs,Response,ConversationId
BF5BD8CC-65F7-48C2-AC4D-C61FB89844F7,Hold Please wait,20-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.13972946,  ,Hold wait,,8qc1QrlgPR83Zb6pqCAlWz-eu
E1684627-76F8-4B9E-816D-6FF6CF102F19,Parking issues,20-Dec-22,LocalGov.Parking.Illegal.Report,LocalGov.Parking.Illegal.Report,0.77421886,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,5xsk0Ykp2IpA7GG9XSobVy-eu
937AB470-1F48-435D-886E-4A8E34E5CDB6,Resident parking issues,20-Dec-22,LocalGov.Parking.Illegal.Report,LocalGov.Parking.Illegal.Report,0.40145087,parking issues parking issue Resident-parking-issues,park,{Carousel},5xsk0Ykp2IpA7GG9XSobVy-eu
4CFFC019-F80B-4E51-89FE-6BB0981FC899,Want to report blocked drain in Hampden Park itself,20-Dec-22,LocalGov.Roads.Maint.Gully.Report,LocalGov.Roads.Maint.Gully.Report,0.8707071,drain Hampden Park drains Hampdens Parks blocked-drain Hampden-Park,report,{Carousel},EUjq5mO296E3bmzym3KC4u-eu
4833B82B-C1DD-4265-8ADD-CCD7E83FB10B,Please give me the number for Julie Swanstrom,20-Dec-22,LocalGov.Planning.Permission.Property.Number.Apply,LocalGov.Planning.Permission.Property.Number.Apply,0.06685179,number Julie Swanstrom numbers Julies Swanstroms Julie-Swanstrom,,,9TSUghcBn4wCVgatcAXLY1-eu
DFDC046A-B50F-46E3-B6AC-65F37647F35A,council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,XirsDSLQGb5PJ6SzWCbqb-eu
0EC20855-4048-469B-94EA-A45360337D8E,About the Council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9537095,Council tax Councils taxes Council-tax,,{Carousel},XirsDSLQGb5PJ6SzWCbqb-eu
65F430E9-71E0-4201-8B4B-5DED13755F6B,I have a message from Tina Goldsmith,20-Dec-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.073111095,message Tina Goldsmith messages Tinas Goldsmiths Tina-Goldsmith,,,Fmo6c8QP64dA1D5nsKtDKO-eu
90D546D4-A0D4-4D5D-98CC-90C78C7E75A7,Want to speak to a person,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9997759,person people ,speak,,m9Jg3Lpof75wgtAfvk9je-eu
A03F33C0-93F5-415B-9661-A996D33FC4DD,Housing benefit overpayment,20-Dec-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.8040939,Housing benefit overpayment Housing benefits overpayments Housing-benefit-overpayment,house,{Carousel},IZfuOztcmYC6ppEWvBFV86-eu
A0D8C06B-5E97-47BA-8513-1459BF578541,Could I talk to somebody about a garden post council boundary,20-Dec-22,LocalGov.Waste.Garden.Info,LocalGov.Waste.Garden.Info,0.124314435,somebody garden post council boundary somebody gardens posts councils boundaries garden-post-council-boundary,Could talk,,JDvSAfpyPmfIKpD2r7F8Il-eu
F9257A2D-0B01-43EA-B850-5C1434310432,"Call is genuine. Details on how to contact us can be found at our website www.businesshyphenstream.co.uk less than break time equals two greater than hello. This is a call from business stream with an important message for Lewis District Council. If you are Lewis District Council, please press 1 now to confirm if you can take a message for Lewis",20-Dec-22,LocalGov.Schools.App.Addresses.Multiple,LocalGov.Schools.App.Addresses.Multiple,0.75056064,,,Your request was a bit too long to understand I'm afraid. Please try using 20 words or less.,7tTS0zD2rhfEGSblKv0mfX-eu
7CA62B12-E687-468F-B5C2-414A2E8F47BE,"Details on how to contact us can be found at our website www.businesshyphenstream.co.uk less than break time equals two greater than hello. This is a call from business stream with an important message for Lewis District Council. If you are Lewis District Council, please press 1 now to confirm if you can take a message for Lewis District Council please",20-Dec-22,LocalGov.Schools.App.Addresses.Multiple,LocalGov.Schools.App.Addresses.Multiple,0.74099004,,,Your request was a bit too long to understand I'm afraid. Please try using 20 words or less.,7tTS0zD2rhfEGSblKv0mfX-eu
A813B583-3B86-4647-8AAF-0565837FE4F9,I need to know how much my service charges are,20-Dec-22,LocalGov.Housing.Priv.Leaseholder.Charges.Pay,LocalGov.Housing.Priv.Leaseholder.Charges.Pay,0.8391359,service charges services charge service-charges,,{Carousel},LsWvIgqRHHM6Xr0YUX31Md-eu
8BEC0A80-7401-46AE-9D7D-DB0352AB85FF,I don't require a call on Thursday morning,20-Dec-22,LocalGov.School.Application.Requirements,LocalGov.School.Application.Requirements,0.11931002,call Thursday morning calls Thursdays morning ,dont require morn,,I2iIbxuQHAwHdScvo17D62-eu
AF5BBEDF-7849-4C89-9CCD-00744A9939C3,Moving house,20-Dec-22,LocalGov.CouncilTax.Moving.Out.Info,LocalGov.CouncilTax.Moving.Out.Info,0.7991438,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,KnCAYshgtddEW785UV4BvK-eu
B44564BA-56B1-4E7B-ADF1-84DB7B233EB8,I'm looking for a pairs,20-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.31123593,Im looking pairs Ims looking pair ,look,,EJKgBgPcgrJ53njzvtD2Lh-eu
69A1F3EC-B68B-49B0-A4A3-73335C17AD3B,Moving house stop rebate on council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.8169612,Moving house stop rebate council tax Moving houses stops rebate councils taxes council-tax,move,{Carousel},KnCAYshgtddEW785UV4BvK-eu
44E434F2-0869-4B4D-B104-DD47408C5898,Change of address,20-Dec-22,Root.ProblemStatement,Root.ProblemStatement,0.09488629,Change address Changes addresses ,,,A5v7Tqmo3kNKhV8yWf63h4-eu
A49E99B5-CBB4-42E7-88E6-EE06B2B44E9B,I want to change my bank details,20-Dec-22,LocalGov.Housing.Rent.Pay.StandingOrder.Info,LocalGov.Housing.Rent.Pay.StandingOrder.Info,0.7733674,bank banks bank-details,change,{Carousel},Josix2Mm6uM6f8CcXocVdK-eu
D9F8D08E-F363-4451-A8E6-51B69E1F7540,Pipe leakage,20-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EtAIcYAVoyvL2bemgCHUpR-eu
DBF9C402-B448-4B9C-8AE3-B79D1F15D047,Housing benefit overpayment,20-Dec-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.8040939,Housing benefit overpayment Housing benefits overpayments Housing-benefit-overpayment,house,{Carousel},FjZLYIWd0Cn5wyZnM4Aq5O-eu
C3783888-4166-4B09-9E52-7F5039530043,Speak to environmental health,20-Dec-22,LocalGov.Environ.Pollution.ConLand.Request.Cost,LocalGov.Environ.Pollution.ConLand.Request.Cost,0.19577864,health healths environmental-health,Speak,,KowXoOcouIMFBXP2mAhlkM-eu
1646EAF5-61EE-4172-AC71-F0D9F9A6ECF4,Need to speak to someone about housing,20-Dec-22,LocalGov.Housing.GeneralEnquiry.Make,LocalGov.Housing.GeneralEnquiry.Make,0.38879898,someone housing someone housing ,speak house,,G9ZbQH3FAV6ixqUF1PXK-eu
0C26A7BD-D902-4D22-BD81-FF39E7846158,Disabled persons change of address,20-Dec-22,LocalGov.Parking.Disabled.Bay.Apply,LocalGov.Parking.Disabled.Bay.Apply,0.34483075,persons address person addresses Disabled-persons,change,,LeVOOtaG9iP5CiXOzAhqva-eu
25014EBB-CA0C-4426-A66C-C6F27BC85B38,Council tax query,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.85961956,Council tax query Councils taxes queries Council-tax-query,,{Carousel},5DyNv2dWEvy7t7OQnCcqcx-eu
DA28EFE7-201E-4A34-BB04-671B33A2F638,Ending a tenancy,20-Dec-22,LocalGov.Housing.Tenancy.Tenant.Add,LocalGov.Housing.Tenancy.Tenant.Add,0.6957338,Ending tenancy Ending tenancies ,end,{Carousel},B86MUrvMU5R5QEjWSOcJQX-eu
15095C41-B6B0-411C-9CD0-67D686CAD0F4,Question preferred hygiene,20-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.077497974,Question hygiene Questions hygienes Question-preferred-hygiene,,,1vA6eyxJHfM5pZxyjynw61-eu
156668D9-0024-477C-BB11-7DE04CC5594C,I want to speak to Gemma at home first,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9999984,Gemma home Gemmas homes ,speak,,9nMKIKWUUueDoWO7pYyRM0-eu
C1FB75F0-B45D-4561-89AF-1ECA9C4D628F,Can I have a direct dial number for Julie Quanstrom,20-Dec-22,LocalGov.Planning.Permission.Property.Number.Apply,LocalGov.Planning.Permission.Property.Number.Apply,0.15006176,dial number Julie Quanstrom dials numbers Julies Quanstroms Julie-Quanstrom direct-dial-number,,,8KOHjNPsclM4N7gGpSZTmF-eu
8B638BAC-5200-466B-B462-403905A37598,Apply for housing,20-Dec-22,LocalGov.CouncilTax.Discount.Apply,LocalGov.CouncilTax.Discount.Apply,0.88327456,housing housing ,Apply house,{Carousel},Fzmi4eVSvccHKLNvGio4kq-eu
8CAB6F65-4726-420B-B7FC-18B70ECD0FCF,I can't bid for a house,20-Dec-22,LocalGov.Housing.HomeBid.Bid,LocalGov.Housing.HomeBid.Bid,0.9428612,house houses ,bid,{Carousel},LRpgwqXnX7jKKKE9DUCv0c-eu
D78CE01B-4A49-4811-B8E4-2A1F4E2134D7,"Unoccupied property, deceased estate",20-Dec-22,LocalGov.CouncilTax.Discount.Unoccupied.Info,LocalGov.CouncilTax.Discount.Unoccupied.Info,0.38887832,property estate properties estates Unoccupied-property deceased-estate,,,9wSFupx4j1g4Y6pc0j8PaR-eu
6B1576C7-37CA-4B96-B421-97D6E7880BBE,How can I get a reduced payment on my Council tax,20-Dec-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.61724603,payment Council tax payments Councils taxes reduced-payment Council-tax,get,{Carousel},9BeRLvQBO4o3jN4Pf6pekN-eu
E5AAF8B5-E3CD-4CB3-B3D1-1BD447BA6CA8,I'd like to speak to someone please,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.999605,Id someone Ids someone ,speak,,E5wGtNstqom8L3dYW9coVH-eu
09ABDE7E-8C99-4366-A122-2007D2BFC83A,I had a parking ticket when I shouldn't have had one,20-Dec-22,LocalGov.Parking.Fine.Challenge,LocalGov.Parking.Fine.Challenge,0.46395937,parking ticket parking tickets parking-ticket,park shouldnt,{Carousel},7FpDGvqtpDS9tt1z8eWrmW-eu
2A0A2E8B-43D5-4BD7-8428-8768907015F0,Reimbursement of costs due to boiler breakdown,20-Dec-22,LocalGov.Housing.Heating.Problem.Report,LocalGov.Housing.Heating.Problem.Report,0.13454379,Reimbursement costs boiler breakdown Reimbursements cost boilers breakdowns Reimbursement-of-costs boiler-breakdown,,,4r2IxS1oyep70V4cP3Rb1H-eu
825A7B0E-B678-43EC-B20E-2E6AD7F7740A,Housing application,20-Dec-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FVZbMlghsl6EsVCFx7UXXl-eu
ABD0C16E-6C67-4DE2-A693-9DD563EA829B,Housing application,20-Dec-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FVZbMlghsl6EsVCFx7UXXl-eu
3A3C505A-E078-4113-9552-7BFCC911337A,Housing application,20-Dec-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FVZbMlghsl6EsVCFx7UXXl-eu
AC8F0387-057C-4DBF-9BB9-2564C310500C,I want to speak to payroll,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9999989,payroll payrolls ,speak,,3vUMUGsdnxNGY2O8lMNdKh-eu
5D10903F-DFAE-4C60-89B3-D723FA44B4B5,Speak to a real person,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9999676,person people real-person,Speak,,7E4K0y26RLK2iU4TSz7AzH-eu
5F73AF78-0205-420F-BF4C-B5890764A7A5,"Uh, housing question",20-Dec-22,LocalGov.Housing.HousingRegister.Info,LocalGov.Housing.HousingRegister.Info,0.118990034,housing question housing questions housing-question,house,,K2nPLF7eoVs94os0d7SSHj-eu
D597DCF8-704C-49DA-9FDE-527162C48370,Just put me through to someone,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.99708295,someone someone ,put,,I5xJ4XaT8WU4MfmzfFnswF-eu
5428E4AF-83F7-465A-AD29-EBC4176A55BA,Benson,20-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,9uScGYPUvzzGhtgaRnDRE3-eu
00ED0A92-E170-41E6-8BB6-1F1B5CE246E1,No,20-Dec-22,Root.Hello,Root.Hello,0.53912985,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AZWGgrcxA3eGMkK8lPFzWC-eu
E9700AA6-C264-4101-AF22-CE3DD04414D7,Complaint,20-Dec-22,Root.Hello,Root.Hello,0.53864354,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AZWGgrcxA3eGMkK8lPFzWC-eu
70023B90-471C-4D02-8957-E6E423DB9068,Suppose,20-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,BI1ltrHBGChGn8Cwc7cHtp-eu
FE7310CD-E943-4979-8101-B1E354B23F7D,Compliance,20-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AZWGgrcxA3eGMkK8lPFzWC-eu
8C244EC9-9368-480F-9FA2-0B38775E7B8C,Updates on tree work,20-Dec-22,LocalGov.Planning.Conservation.Tree.Modify,LocalGov.Planning.Conservation.Tree.Modify,0.7715373,Updates tree work update trees works tree-work,,{Carousel},I5aPxf5UKLdEaUYSmWvRDF-eu
F3288DC4-AA89-4596-91B7-34CE76C912C9,Ohh,20-Dec-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AZWGgrcxA3eGMkK8lPFzWC-eu
C48C5F77-3651-4128-B4EE-40F5188D8B77,Can you put me through to a person,20-Dec-22,Base.Person.Transfer,Base.Person.Transfer,0.9978061,person people ,put,,BI1ltrHBGChGn8Cwc7cHtp-eu
DF34735D-B2A3-439E-8B5E-C0F5822614CC,I'm looking for,20-Dec-22,Root.HowDoI,Root.HowDoI,0.49505842,looking for looking fors ,look,,42tuYZ9gyDu9ZjBugDZCSf-eu
D8260DD6-3F33-4EB2-BACC-FB3911B79083,Access to property database,20-Dec-22,LocalGov.Housing.Overcrowded.Rules.Info,LocalGov.Housing.Overcrowded.Rules.Info,0.1511498,Access property database Accesses properties databases property-database,,,GjSpQVy5qia4IVKTXstLcP-eu
847353F3-AA6C-47C6-8A8C-730A300EB9A4,Who has taken over from Simon Hunt,20-Dec-22,LocalGov.Bin.Any.Missed.Report,LocalGov.Bin.Any.Missed.Report,0.13364969,Simon Hunt Simons Hunts Simon-Hunt,,,GTVbuXPggQZEz8oyowgN6c-eu
C2E765B7-4510-4B9C-8FE1-5418C0ABE9BF,Which I keep on this,20-Dec-22,Root.HowDoI,Root.HowDoI,0.24650283,  ,keep,,ApHnV6ZoT5e2GvURfdYV3q-eu
49050373-EA55-41EB-BEE1-EABCE717C530,Council tax tenants,20-Dec-22,LocalGov.CouncilTax.Landlord.Occupancy.Change,LocalGov.CouncilTax.Landlord.Occupancy.Change,0.94433105,Council tax tenants Councils taxes tenant Council-tax-tenants,,{Carousel},HVlb32IFegeA7isrWnWBLP-eu
24B42741-A7B7-4B58-923B-38FFF346F80E,Am I entitled to child,20-Dec-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.69781435,child children ,,,BiYQ5uwNRFeAOybonoV9KG-eu
38EA4B6F-89C9-4C22-9F90-F03EEEEDF5B5,Council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EqlPfZxLOwm8Dk2Vgq4HyC-eu
7DD965B9-E83D-486C-BFDB-08CC5261BA80,Council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,EqlPfZxLOwm8Dk2Vgq4HyC-eu
70AC9E66-683A-4A75-AFF2-BBB3E6D91E55,How do I just stuff Council tax arrears,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.35859358,Council tax arrears Councils taxes arrears stuff-Council-tax-arrears,stuff,,EqlPfZxLOwm8Dk2Vgq4HyC-eu
D4B3AF37-58CC-44D7-9207-71C5082021C0,Information about,20-Dec-22,Root.HowDoI,Root.HowDoI,0.9746106,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7VOQQJGtYNS9ozjRKwcZL0-eu
852D0217-87A6-4D96-B212-E72598FDDAF1,Information about land,20-Dec-22,Root.HowDoI,Root.HowDoI,0.85719925,land lands ,,,7VOQQJGtYNS9ozjRKwcZL0-eu
E53DBA6C-0A0F-404B-AA90-AAF7A3EA6903,And I'm trying to get through to Meyer's,20-Dec-22,LocalGov.Environ.Issue.Nuisance.Music.Info,LocalGov.Environ.Issue.Nuisance.Music.Info,0.027952055,Im trying Meyers Ims trying Meyers ,try get,,401jNyYNJx6P7VObZmvix-eu
9A8808F6-57B5-4D76-A121-DE7DE7254A82,Council tax,20-Dec-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.9862356,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,29GOzNPm48lHLQOVlj7D29-eu
EB5BBC15-BDA8-498D-94E3-26B9A67074E8,Can I pay Council tax in a different day,20-Dec-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.87982166,Council tax day Councils taxes days Council-tax different-day,pay,{Carousel},29GOzNPm48lHLQOVlj7D29-eu
0807D5FE-8905-44F9-9D1B-F15FAE88D606,Rubbish litter,20-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,ImeHe21qv6AGddJHErwpIA-eu
6B1F2C82-A223-4636-AF50-AF2A376F699B,Rubbish litter,20-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,ImeHe21qv6AGddJHErwpIA-eu
7E8AE5AE-90B7-45BB-B0BB-75AC44B8FDFB,Flight shipping,20-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,ImeHe21qv6AGddJHErwpIA-eu
B23DCC5F-F1F5-49CB-A6C8-B68DB315C5EA,Council tax arrears,20-Dec-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.7046299,Council tax arrears Councils taxes arrears Council-tax-arrears,,{Carousel},3oGyNt7P6xb1jTpCi64quz-eu
E49714C8-B042-446D-BAAC-6B55B782C57D,Registering a death,20-Dec-22,LocalGov.Register.Death.Who.Info,LocalGov.Register.Death.Who.Info,0.88548285,Registering death Registering deaths ,register,{Carousel},13lL8hLCLbGHn9oxvt6SF5-eu
C2D36B75-9934-4C72-8FEE-7E891CAA6121,1000 application,20-Dec-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,B4e38KKRRAhIUxKxTBzBV-eu
A3DD63D5-BCB1-4BDA-AF1E-A95BB4A860C0,Somebody's done some fly tipping,20-Dec-22,LocalGov.Environ.Cleaning.Flytipping.Info,LocalGov.Environ.Cleaning.Flytipping.Info,0.90188843,Somebodys fly tipping Somebodys flies tipping fly-tipping,tip,{Carousel},Cv7Q731o2jk4qOSHSHtu0m-eu
3F22A64E-0711-4538-AFCF-0C850925B76B,Housing application,20-Dec-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,B4e38KKRRAhIUxKxTBzBV-eu
0ECBB5E2-CAD1-4CB6-84E9-F62AE8E9D68C,Housing application,20-Dec-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.8542605,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,B4e38KKRRAhIUxKxTBzBV-eu
DE43E46D-9727-4B54-AE0B-1F229FE28DD8,Can I help out as an application,20-Dec-22,LocalGov.Parking.BlueBadge.Application.Reference,LocalGov.Parking.BlueBadge.Application.Reference,0.36212972,application applications ,help,,B4e38KKRRAhIUxKxTBzBV-eu
